"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"14/08/2017";"0600";"18,4";"19,6";"18,4";"82,0";"82,0";"74,0";"15,2";"15,2";"14,8";"1018,4";"1018,6";"1018,4";"0,5";"302,0";"2,3";"";"0,0"
"14/08/2017";"0700";"16,9";"18,4";"16,9";"91,0";"91,0";"82,0";"15,5";"15,5";"15,1";"1018,5";"1018,5";"1018,0";"0,6";"282,0";"1,4";"";"0,0"
"14/08/2017";"0800";"16,2";"16,9";"16,2";"";"";"";"";"";"";"1018,6";"1018,9";"1018,4";"0,3";"11,0";"1,4";"";"0,0"
"14/08/2017";"0900";"15,7";"16,2";"15,4";"";"";"";"";"";"";"1018,5";"1018,7";"1018,3";"0,9";"312,0";"1,8";"";"0,0"
"14/08/2017";"1000";"17,9";"17,9";"15,6";"";"";"";"";"";"";"1019,1";"1019,1";"1018,5";"0,8";"14,0";"3,0";"111,40";"0,0"
"14/08/2017";"1100";"22,6";"22,7";"17,9";"63,0";"100,0";"63,0";"15,2";"19,7";"15,2";"1019,3";"1019,3";"1018,9";"1,0";"344,0";"3,3";"810,00";"0,0"
"14/08/2017";"1200";"24,1";"24,1";"22,6";"59,0";"65,0";"59,0";"15,7";"16,4";"15,1";"1019,4";"1019,5";"1019,1";"2,9";"334,0";"6,2";"1646,40";"0,0"
"14/08/2017";"1300";"24,2";"25,4";"23,7";"56,0";"61,0";"54,0";"14,8";"16,1";"14,7";"1019,5";"1019,6";"1019,3";"2,7";"1,0";"6,9";"2146,60";"0,0"
"14/08/2017";"1400";"24,7";"26,1";"24,1";"56,0";"58,0";"51,0";"15,3";"16,0";"14,6";"1018,8";"1019,5";"1018,8";"2,5";"339,0";"6,2";"2019,10";"0,0"
"14/08/2017";"1500";"24,7";"26,3";"24,4";"55,0";"60,0";"51,0";"15,0";"17,1";"14,6";"1018,0";"1018,8";"1018,0";"1,9";"2,0";"7,3";"1690,50";"0,0"
"14/08/2017";"1600";"25,0";"25,3";"24,4";"57,0";"61,0";"53,0";"16,0";"16,6";"14,8";"1017,0";"1018,0";"1017,0";"2,3";"14,0";"6,7";"1489,80";"0,0"
"14/08/2017";"1700";"25,4";"25,8";"24,6";"58,0";"62,0";"57,0";"16,5";"17,5";"16,0";"1016,4";"1017,0";"1016,4";"2,8";"21,0";"7,1";"2050,50";"0,0"
"14/08/2017";"1800";"25,0";"25,8";"24,8";"59,0";"60,0";"57,0";"16,5";"17,1";"16,1";"1015,6";"1016,4";"1015,6";"3,3";"27,0";"7,5";"2050,60";"0,0"
"14/08/2017";"1900";"24,5";"25,0";"24,4";"61,0";"61,0";"59,0";"16,4";"16,8";"16,1";"1015,6";"1015,6";"1015,4";"2,4";"20,0";"7,4";"1345,90";"0,0"
"14/08/2017";"2000";"22,8";"24,6";"22,8";"65,0";"66,0";"60,0";"16,0";"16,5";"16,0";"1015,9";"1016,0";"1015,5";"2,9";"34,0";"8,0";"365,20";"0,0"
"14/08/2017";"2100";"21,8";"22,8";"21,7";"69,0";"69,0";"65,0";"15,9";"16,0";"15,8";"1016,1";"1016,1";"1015,9";"2,0";"20,0";"7,7";"18,10";"0,0"
"14/08/2017";"2200";"21,1";"21,8";"21,1";"73,0";"73,0";"69,0";"16,0";"16,1";"15,8";"1016,9";"1016,9";"1016,1";"1,7";"6,0";"5,9";"";"0,0"
"14/08/2017";"2300";"20,7";"21,3";"20,6";"75,0";"75,0";"73,0";"16,1";"16,2";"16,0";"1017,4";"1017,4";"1016,9";"1,4";"16,0";"4,6";"";"0,0"
"15/08/2017";"0000";"20,4";"20,9";"20,3";"73,0";"75,0";"73,0";"15,3";"16,2";"15,3";"1017,6";"1017,6";"1017,4";"1,8";"14,0";"4,9";"";"0,0"
"15/08/2017";"0100";"19,5";"20,5";"19,5";"76,0";"76,0";"72,0";"15,1";"15,4";"15,0";"1017,7";"1017,7";"1017,6";"1,2";"6,0";"4,9";"";"0,0"
"15/08/2017";"0200";"17,6";"19,5";"17,6";"85,0";"85,0";"76,0";"15,1";"15,3";"15,0";"1018,0";"1018,0";"1017,7";"0,4";"1,0";"2,9";"";"0,0"
"15/08/2017";"0300";"16,5";"17,7";"16,5";"";"100,0";"85,0";"";"16,8";"15,1";"1018,1";"1018,1";"1017,9";"0,3";"270,0";"1,5";"";"0,0"
"15/08/2017";"0400";"16,4";"16,5";"16,1";"";"";"";"";"";"";"1017,8";"1018,1";"1017,7";"0,4";"340,0";"1,5";"";"0,0"
"15/08/2017";"0500";"17,8";"17,8";"16,4";"";"";"";"";"";"";"1017,5";"1017,9";"1017,5";"1,1";"301,0";"2,5";"";"0,0"
"15/08/2017";"0600";"17,9";"18,1";"17,8";"";"";"";"";"";"";"1017,1";"1017,5";"1017,1";"0,8";"336,0";"2,5";"";"0,0"
"15/08/2017";"0700";"17,8";"17,9";"17,6";"";"";"";"";"";"";"1017,6";"1017,6";"1017,1";"0,8";"336,0";"1,6";"";"0,0"
"15/08/2017";"0800";"17,6";"18,0";"17,5";"";"";"";"";"";"";"1018,1";"1018,1";"1017,5";"0,6";"286,0";"1,8";"";"0,0"
"15/08/2017";"0900";"17,9";"18,0";"17,6";"";"";"";"";"";"";"1019,0";"1019,0";"1018,1";"0,6";"298,0";"1,8";"";"0,0"
"15/08/2017";"1000";"19,4";"19,4";"17,9";"";"";"";"";"";"";"1019,5";"1019,5";"1019,0";"1,3";"338,0";"2,3";"115,70";"0,0"
"15/08/2017";"1100";"22,1";"22,2";"19,4";"72,0";"100,0";"72,0";"16,8";"20,2";"16,8";"1020,5";"1020,5";"1019,5";"1,0";"326,0";"2,3";"558,60";"0,0"
"15/08/2017";"1200";"21,4";"22,5";"21,4";"74,0";"74,0";"69,0";"16,7";"17,2";"16,3";"1021,0";"1021,0";"1020,5";"1,1";"280,0";"2,4";"535,10";"0,0"
"15/08/2017";"1300";"22,2";"22,2";"21,5";"73,0";"77,0";"71,0";"17,2";"17,4";"16,5";"1020,8";"1021,1";"1020,8";"0,6";"221,0";"2,2";"325,40";"0,0"
"15/08/2017";"1400";"25,2";"25,2";"22,2";"55,0";"74,0";"54,0";"15,5";"17,4";"14,8";"1020,0";"1020,8";"1020,0";"1,9";"37,0";"5,2";"1083,20";"0,0"
"15/08/2017";"1500";"25,1";"25,5";"23,8";"53,0";"56,0";"49,0";"14,8";"15,4";"13,7";"1019,3";"1020,0";"1019,3";"2,2";"47,0";"6,2";"2072,20";"0,0"
"15/08/2017";"1600";"25,3";"26,0";"24,9";"48,0";"53,0";"47,0";"13,6";"14,8";"13,2";"1018,5";"1019,4";"1018,5";"2,4";"68,0";"5,8";"2956,60";"0,0"
"15/08/2017";"1700";"25,2";"26,0";"24,8";"50,0";"51,0";"46,0";"14,0";"14,8";"12,9";"1017,6";"1018,5";"1017,6";"3,4";"93,0";"7,5";"2524,90";"0,0"
"15/08/2017";"1800";"24,5";"25,4";"24,5";"49,0";"50,0";"47,0";"12,9";"14,1";"12,8";"1017,5";"1017,6";"1017,5";"3,0";"77,0";"7,5";"2068,80";"0,0"
"15/08/2017";"1900";"24,0";"25,0";"23,9";"50,0";"53,0";"48,0";"13,0";"14,2";"12,9";"1017,8";"1017,8";"1017,5";"2,9";"53,0";"6,2";"1379,60";"0,0"
"15/08/2017";"2000";"22,6";"24,1";"22,6";"59,0";"59,0";"49,0";"14,2";"14,4";"12,7";"1018,5";"1018,5";"1017,8";"2,5";"50,0";"6,2";"352,90";"0,0"
"15/08/2017";"2100";"21,7";"22,6";"21,6";"60,0";"61,0";"59,0";"13,7";"14,4";"13,6";"1019,0";"1019,0";"1018,5";"1,6";"23,0";"5,5";"14,80";"0,0"
"15/08/2017";"2200";"21,9";"22,1";"21,6";"62,0";"62,0";"60,0";"14,2";"14,4";"13,7";"1019,7";"1019,7";"1019,0";"0,8";"30,0";"4,2";"";"0,0"
"15/08/2017";"2300";"21,6";"22,0";"21,6";"64,0";"64,0";"61,0";"14,4";"14,5";"14,2";"1020,2";"1020,2";"1019,7";"0,9";"2,0";"3,4";"";"0,0"
"16/08/2017";"0000";"20,4";"21,6";"20,4";"75,0";"75,0";"64,0";"15,8";"15,9";"14,5";"1020,7";"1020,7";"1020,2";"0,6";"284,0";"2,1";"";"0,0"
"16/08/2017";"0100";"20,1";"20,4";"20,1";"79,0";"80,0";"75,0";"16,3";"16,5";"15,8";"1020,9";"1020,9";"1020,7";"0,2";"309,0";"1,0";"";"0,0"
"16/08/2017";"0200";"19,9";"20,6";"19,9";"82,0";"82,0";"76,0";"16,7";"16,7";"16,1";"1020,7";"1021,1";"1020,7";"0,4";"307,0";"1,5";"";"0,0"
"16/08/2017";"0300";"19,3";"19,9";"19,2";"84,0";"84,0";"82,0";"16,5";"16,8";"16,3";"1019,9";"1020,7";"1019,9";"1,6";"339,0";"3,0";"";"0,0"
"16/08/2017";"0400";"19,4";"19,5";"19,3";"82,0";"84,0";"82,0";"16,2";"16,5";"16,2";"1019,7";"1020,1";"1019,7";"1,0";"272,0";"3,0";"";"0,0"
"16/08/2017";"0500";"18,7";"19,5";"18,7";"84,0";"84,0";"81,0";"16,0";"16,2";"16,0";"1019,2";"1019,7";"1019,2";"0,8";"313,0";"2,2";"";"0,0"
"16/08/2017";"0600";"16,9";"18,7";"16,9";"";"100,0";"84,0";"";"17,2";"16,0";"1019,0";"1019,2";"1018,8";"0,7";"298,0";"1,6";"";"0,0"
"16/08/2017";"0700";"16,1";"16,9";"16,1";"";"";"";"";"";"";"1018,9";"1019,0";"1018,7";"0,6";"312,0";"1,7";"";"0,0"
"16/08/2017";"0800";"16,2";"16,2";"15,9";"";"";"";"";"";"";"1019,1";"1019,1";"1018,9";"0,9";"304,0";"2,2";"";"0,0"
"16/08/2017";"0900";"15,4";"16,2";"15,4";"";"";"";"";"";"";"1019,4";"1019,4";"1019,1";"0,3";"350,0";"1,6";"";"0,0"
"16/08/2017";"1000";"17,2";"17,2";"15,3";"";"";"";"";"";"";"1019,9";"1019,9";"1019,4";"1,1";"307,0";"2,0";"117,40";"0,0"
"16/08/2017";"1100";"22,2";"22,3";"17,2";"67,0";"";"";"15,9";"";"";"1020,1";"1020,1";"1019,9";"1,4";"301,0";"3,7";"929,10";"0,0"
"16/08/2017";"1200";"24,3";"24,4";"22,1";"57,0";"68,0";"57,0";"15,3";"15,9";"14,8";"1020,4";"1020,5";"1020,1";"2,0";"307,0";"4,9";"1692,20";"0,0"
"16/08/2017";"1300";"24,7";"25,8";"24,1";"50,0";"58,0";"47,0";"13,6";"15,8";"12,9";"1020,2";"1020,5";"1020,2";"2,7";"5,0";"6,6";"2381,70";"0,0"
"16/08/2017";"1400";"25,6";"26,3";"24,8";"44,0";"50,0";"44,0";"12,6";"14,3";"12,4";"1019,4";"1020,2";"1019,4";"2,2";"7,0";"6,6";"2795,40";"0,0"
"16/08/2017";"1500";"26,5";"26,8";"25,2";"44,0";"48,0";"43,0";"13,4";"14,3";"12,2";"1018,3";"1019,4";"1018,3";"2,2";"12,0";"6,9";"2449,50";"0,0"
"16/08/2017";"1600";"26,5";"27,2";"25,6";"45,0";"48,0";"41,0";"13,5";"13,9";"12,4";"1017,3";"1018,3";"1017,3";"2,4";"8,0";"7,0";"2675,30";"0,0"
"16/08/2017";"1700";"25,5";"26,4";"25,2";"48,0";"50,0";"45,0";"13,8";"14,6";"13,5";"1016,8";"1017,3";"1016,7";"3,4";"57,0";"9,3";"2627,00";"0,0"
"16/08/2017";"1800";"25,2";"25,5";"24,6";"50,0";"52,0";"48,0";"14,1";"14,5";"13,6";"1016,2";"1016,8";"1016,2";"3,3";"43,0";"8,8";"2122,20";"0,0"
"16/08/2017";"1900";"24,3";"25,2";"24,1";"53,0";"54,0";"50,0";"14,2";"14,8";"13,7";"1016,5";"1016,5";"1016,1";"3,0";"43,0";"7,8";"1407,80";"0,0"
"16/08/2017";"2000";"23,1";"24,5";"23,1";"57,0";"57,0";"52,0";"14,0";"14,3";"13,8";"1016,9";"1016,9";"1016,4";"2,7";"39,0";"8,5";"362,80";"0,0"
"16/08/2017";"2100";"21,8";"23,1";"21,8";"61,0";"61,0";"57,0";"13,9";"14,0";"13,8";"1017,4";"1017,4";"1016,9";"1,8";"13,0";"8,0";"14,90";"0,0"
"16/08/2017";"2200";"19,6";"21,8";"19,6";"73,0";"73,0";"61,0";"14,5";"14,5";"14,0";"1018,0";"1018,0";"1017,4";"1,0";"301,0";"4,8";"";"0,0"
"16/08/2017";"2300";"18,5";"19,6";"18,3";"81,0";"83,0";"73,0";"15,2";"15,5";"14,5";"1018,8";"1018,8";"1018,0";"0,6";"1,0";"2,0";"";"0,0"
"17/08/2017";"0000";"19,0";"19,1";"18,5";"75,0";"82,0";"75,0";"14,6";"15,4";"14,6";"1018,7";"1019,0";"1018,7";"0,8";"339,0";"2,3";"";"0,0"
"17/08/2017";"0100";"17,9";"19,1";"17,8";"83,0";"83,0";"75,0";"14,9";"15,0";"14,4";"1018,9";"1019,0";"1018,7";"0,6";"347,0";"1,8";"";"0,0"
"17/08/2017";"0200";"16,8";"17,9";"16,8";"88,0";"88,0";"83,0";"14,8";"15,0";"14,7";"1018,7";"1019,0";"1018,7";"0,5";"307,0";"1,9";"";"0,0"
"17/08/2017";"0300";"16,2";"16,8";"15,9";"100,0";"100,0";"88,0";"16,2";"16,2";"14,7";"1018,5";"1018,8";"1018,5";"0,7";"339,0";"1,8";"";"0,0"
"17/08/2017";"0400";"15,6";"16,2";"15,6";"";"";"";"";"";"";"1018,0";"1018,5";"1018,0";"0,7";"328,0";"2,0";"";"0,0"
"17/08/2017";"0500";"15,8";"15,8";"15,5";"";"";"";"";"";"";"1017,2";"1018,0";"1017,1";"1,3";"297,0";"3,1";"";"0,0"
"17/08/2017";"0600";"16,3";"16,4";"15,8";"";"";"";"";"";"";"1016,7";"1017,2";"1016,7";"1,2";"300,0";"3,1";"";"0,0"
"17/08/2017";"0700";"16,2";"16,6";"16,2";"";"100,0";"100,0";"";"16,6";"16,2";"1016,5";"1016,8";"1016,4";"1,2";"291,0";"2,8";"";"0,0"
"17/08/2017";"0800";"15,6";"16,2";"15,6";"";"";"";"";"";"";"1016,7";"1016,7";"1016,5";"1,0";"307,0";"2,6";"";"0,0"
"17/08/2017";"0900";"15,5";"15,7";"15,5";"";"";"";"";"";"";"1017,6";"1017,6";"1016,7";"0,9";"320,0";"3,2";"";"0,0"
"17/08/2017";"1000";"17,2";"17,2";"15,4";"";"";"";"";"";"";"1017,6";"1017,9";"1017,5";"1,1";"309,0";"2,4";"122,40";"0,0"
"17/08/2017";"1100";"21,6";"21,6";"17,2";"68,0";"100,0";"67,0";"15,5";"17,6";"15,0";"1018,1";"1018,1";"1017,6";"1,4";"300,0";"3,9";"771,60";"0,0"
"17/08/2017";"1200";"24,0";"24,1";"21,6";"59,0";"69,0";"59,0";"15,5";"16,3";"15,2";"1018,5";"1018,5";"1018,1";"2,5";"300,0";"6,1";"1679,10";"0,0"
"17/08/2017";"1300";"26,2";"26,2";"23,8";"51,0";"61,0";"51,0";"15,3";"16,0";"14,7";"1018,1";"1018,5";"1018,1";"1,6";"317,0";"5,0";"2338,60";"0,0"
"17/08/2017";"1400";"26,7";"26,9";"25,7";"48,0";"54,0";"47,0";"15,0";"16,0";"14,3";"1017,7";"1018,1";"1017,7";"1,9";"22,0";"4,8";"2720,50";"0,0"
"17/08/2017";"1500";"27,0";"28,3";"26,5";"44,0";"50,0";"42,0";"13,6";"16,4";"13,6";"1016,9";"1017,7";"1016,9";"1,5";"350,0";"4,8";"2930,60";"0,0"
"17/08/2017";"1600";"26,7";"28,0";"26,3";"52,0";"53,0";"43,0";"16,1";"16,1";"14,1";"1016,4";"1016,9";"1016,4";"2,3";"65,0";"6,5";"2333,70";"0,0"
"17/08/2017";"1700";"27,0";"27,4";"26,5";"53,0";"54,0";"50,0";"16,5";"16,9";"15,4";"1015,9";"1016,4";"1015,9";"2,6";"75,0";"6,6";"2440,60";"0,0"
"17/08/2017";"1800";"25,0";"27,1";"24,9";"62,0";"62,0";"53,0";"17,2";"17,5";"16,2";"1016,1";"1016,2";"1015,9";"2,5";"107,0";"6,9";"1917,20";"0,0"
"17/08/2017";"1900";"24,4";"25,3";"24,4";"62,0";"64,0";"59,0";"16,7";"17,7";"16,4";"1016,4";"1016,4";"1016,0";"2,5";"63,0";"5,9";"1193,60";"0,0"
"17/08/2017";"2000";"23,2";"24,7";"23,2";"69,0";"69,0";"62,0";"17,2";"17,6";"16,9";"1017,1";"1017,1";"1016,4";"1,1";"28,0";"5,0";"432,10";"0,0"
"17/08/2017";"2100";"22,6";"23,3";"22,6";"72,0";"72,0";"68,0";"17,4";"17,4";"16,9";"1017,3";"1017,4";"1017,1";"1,5";"45,0";"4,9";"11,80";"0,0"
"17/08/2017";"2200";"21,8";"22,6";"21,7";"75,0";"75,0";"71,0";"17,2";"17,4";"17,0";"1018,3";"1018,3";"1017,3";"0,9";"356,0";"3,5";"";"0,0"
"17/08/2017";"2300";"21,7";"22,0";"21,7";"78,0";"78,0";"75,0";"17,7";"17,7";"17,2";"1018,9";"1018,9";"1018,3";"0,9";"324,0";"2,1";"";"0,0"
"18/08/2017";"0000";"21,3";"21,7";"21,2";"81,0";"81,0";"78,0";"18,0";"18,0";"17,6";"1019,2";"1019,3";"1018,9";"0,6";"328,0";"1,7";"";"0,0"
"18/08/2017";"0100";"21,0";"21,3";"21,0";"84,0";"84,0";"81,0";"18,2";"18,2";"18,0";"1019,7";"1019,7";"1019,2";"0,2";"186,0";"1,3";"";"0,0"
"18/08/2017";"0200";"20,9";"21,0";"20,9";"87,0";"87,0";"84,0";"18,7";"18,7";"18,1";"1019,4";"1019,8";"1019,4";"0,6";"310,0";"1,0";"";"0,0"
"18/08/2017";"0300";"20,8";"20,9";"20,8";"88,0";"89,0";"87,0";"18,8";"18,8";"18,7";"1019,2";"1019,4";"1019,2";"0,2";"185,0";"1,0";"";"0,0"
"18/08/2017";"0400";"21,5";"21,5";"20,7";"82,0";"89,0";"82,0";"18,2";"19,0";"18,2";"1018,3";"1019,2";"1018,3";"1,0";"71,0";"2,1";"";"0,0"
"18/08/2017";"0500";"20,9";"21,5";"20,9";"84,0";"84,0";"81,0";"18,1";"18,2";"18,0";"1017,9";"1018,3";"1017,9";"0,5";"278,0";"2,0";"";"0,0"
"18/08/2017";"0600";"20,6";"20,9";"20,6";"88,0";"88,0";"84,0";"18,5";"18,5";"18,1";"1017,5";"1018,0";"1017,5";"0,6";"321,0";"1,3";"";"0,0"
"18/08/2017";"0700";"20,5";"20,6";"20,5";"96,0";"97,0";"88,0";"19,8";"19,9";"18,5";"1017,4";"1017,6";"1017,4";"0,7";"269,0";"1,4";"";"0,0"
"18/08/2017";"0800";"20,2";"20,5";"20,2";"92,0";"96,0";"92,0";"18,8";"19,8";"18,8";"1017,8";"1017,9";"1017,4";"0,2";"304,0";"1,3";"";"0,0"
"18/08/2017";"0900";"20,1";"20,4";"20,1";"94,0";"94,0";"90,0";"19,0";"19,2";"18,6";"1018,0";"1018,0";"1017,8";"0,7";"315,0";"1,4";"";"0,0"
"18/08/2017";"1000";"20,1";"20,1";"19,8";"";"";"";"";"";"";"1017,6";"1018,0";"1017,5";"0,9";"326,0";"2,8";"101,20";"0,0"
"18/08/2017";"1100";"23,9";"23,9";"20,1";"68,0";"100,0";"68,0";"17,7";"21,4";"17,4";"1018,4";"1018,5";"1017,6";"1,3";"324,0";"3,5";"1038,30";"0,0"
"18/08/2017";"1200";"23,8";"24,4";"23,3";"66,0";"71,0";"65,0";"17,0";"18,0";"16,9";"1019,0";"1019,0";"1018,4";"1,6";"356,0";"4,2";"1055,10";"0,0"
"18/08/2017";"1300";"24,7";"24,7";"23,7";"62,0";"67,0";"60,0";"16,9";"17,3";"16,0";"1018,9";"1019,1";"1018,9";"1,4";"10,0";"4,2";"1042,00";"0,0"
"18/08/2017";"1400";"25,7";"26,8";"24,3";"59,0";"63,0";"56,0";"17,1";"18,0";"16,3";"1017,8";"1018,9";"1017,8";"2,3";"20,0";"6,1";"2017,40";"0,0"
"18/08/2017";"1500";"25,7";"27,4";"25,3";"60,0";"62,0";"54,0";"17,4";"18,5";"16,4";"1017,1";"1017,9";"1017,1";"2,0";"360,0";"6,1";"2132,10";"0,0"
"18/08/2017";"1600";"26,0";"26,1";"25,1";"62,0";"66,0";"59,0";"18,2";"18,7";"16,9";"1016,6";"1017,2";"1016,6";"2,0";"42,0";"5,3";"1159,90";"0,0"
"18/08/2017";"1700";"25,9";"26,4";"25,2";"62,0";"65,0";"60,0";"18,1";"18,7";"17,6";"1016,1";"1016,6";"1016,1";"2,6";"68,0";"5,8";"2306,30";"0,0"
"18/08/2017";"1800";"26,0";"26,3";"25,0";"62,0";"65,0";"60,0";"18,0";"18,6";"17,4";"1015,8";"1016,2";"1015,8";"2,2";"54,0";"7,4";"1823,10";"0,0"
"18/08/2017";"1900";"24,2";"26,0";"24,2";"64,0";"64,0";"60,0";"16,9";"17,9";"16,8";"1016,2";"1016,2";"1015,7";"3,1";"35,0";"6,2";"1241,90";"0,0"
"18/08/2017";"2000";"23,5";"24,3";"23,5";"66,0";"67,0";"64,0";"16,9";"17,2";"16,6";"1016,8";"1016,8";"1016,2";"1,6";"56,0";"6,1";"267,10";"0,0"
"18/08/2017";"2100";"23,0";"23,5";"23,0";"72,0";"72,0";"66,0";"17,6";"17,7";"16,7";"1017,5";"1017,5";"1016,9";"2,0";"51,0";"5,8";"15,20";"0,0"
"18/08/2017";"2200";"23,0";"23,0";"22,9";"73,0";"73,0";"72,0";"17,9";"18,0";"17,6";"1018,4";"1018,4";"1017,5";"1,7";"60,0";"4,4";"";"0,0"
"18/08/2017";"2300";"22,8";"23,0";"22,8";"74,0";"74,0";"73,0";"17,9";"18,0";"17,8";"1019,1";"1019,1";"1018,4";"1,9";"52,0";"4,8";"";"0,0"
"19/08/2017";"0000";"22,5";"22,8";"22,4";"75,0";"76,0";"73,0";"17,9";"17,9";"17,7";"1019,6";"1019,6";"1019,1";"1,2";"39,0";"4,5";"";"0,0"
"19/08/2017";"0100";"21,0";"22,5";"21,0";"84,0";"84,0";"75,0";"18,3";"18,5";"17,8";"1019,8";"1019,8";"1019,6";"1,2";"34,0";"3,8";"";"0,4"
"19/08/2017";"0200";"20,4";"21,0";"20,3";"89,0";"89,0";"84,0";"18,5";"18,7";"17,9";"1019,8";"1020,0";"1019,7";"0,6";"3,0";"4,3";"";"0,2"
"19/08/2017";"0300";"20,3";"20,4";"20,3";"";"";"";"";"";"";"1019,4";"1019,8";"1019,4";"0,7";"303,0";"2,4";"";"0,0"
"19/08/2017";"0400";"20,2";"20,4";"20,1";"";"";"";"";"";"";"1018,9";"1019,4";"1018,9";"0,8";"295,0";"2,6";"";"0,0"
"19/08/2017";"0500";"19,9";"20,2";"19,9";"";"";"";"";"";"";"1018,2";"1018,9";"1018,2";"1,2";"300,0";"2,3";"";"0,0"
"19/08/2017";"0600";"19,9";"20,0";"19,8";"";"";"";"";"";"";"1017,7";"1018,2";"1017,7";"0,9";"306,0";"2,6";"";"0,2"
"19/08/2017";"0700";"19,9";"20,0";"19,9";"";"";"";"";"";"";"1017,5";"1017,7";"1017,4";"0,8";"293,0";"2,1";"";"0,0"
"19/08/2017";"0800";"20,0";"20,0";"19,9";"";"";"";"";"";"";"1018,0";"1018,0";"1017,4";"1,2";"313,0";"2,5";"";"0,0"
"19/08/2017";"0900";"19,9";"20,0";"19,9";"";"";"";"";"";"";"1018,8";"1018,8";"1018,0";"0,8";"304,0";"2,6";"";"0,0"
"19/08/2017";"1000";"20,5";"20,5";"19,9";"";"";"";"";"";"";"1019,0";"1019,0";"1018,7";"1,4";"312,0";"3,0";"101,60";"0,0"
"19/08/2017";"1100";"21,7";"21,8";"20,4";"84,0";"100,0";"83,0";"18,8";"21,6";"18,3";"1019,6";"1019,7";"1019,0";"1,4";"305,0";"3,5";"423,00";"0,0"
"19/08/2017";"1200";"23,4";"24,2";"21,7";"71,0";"84,0";"69,0";"17,9";"19,2";"17,7";"1020,2";"1020,2";"1019,6";"1,6";"292,0";"4,3";"1455,10";"0,0"
"19/08/2017";"1300";"25,0";"25,6";"23,1";"61,0";"73,0";"60,0";"16,9";"19,1";"16,9";"1019,7";"1020,2";"1019,7";"2,3";"8,0";"6,7";"1689,00";"0,0"
"19/08/2017";"1400";"26,4";"26,4";"24,5";"61,0";"64,0";"59,0";"18,2";"18,4";"16,5";"1019,1";"1019,8";"1019,1";"2,3";"18,0";"6,7";"1533,20";"0,0"
"19/08/2017";"1500";"26,0";"26,4";"24,8";"53,0";"63,0";"53,0";"15,7";"17,9";"15,2";"1018,1";"1019,1";"1018,1";"2,3";"40,0";"6,3";"1481,10";"0,0"
"19/08/2017";"1600";"25,6";"26,9";"25,3";"54,0";"56,0";"52,0";"15,7";"16,9";"15,3";"1017,2";"1018,1";"1017,1";"2,7";"49,0";"7,4";"2522,70";"0,0"
"19/08/2017";"1700";"25,6";"26,4";"25,5";"58,0";"58,0";"52,0";"16,7";"16,8";"15,5";"1016,2";"1017,2";"1016,2";"3,3";"65,0";"7,4";"2170,70";"0,0"
"19/08/2017";"1800";"25,1";"26,1";"24,7";"63,0";"64,0";"57,0";"17,5";"17,7";"16,6";"1016,0";"1016,3";"1016,0";"3,7";"59,0";"8,5";"2059,30";"0,0"
"19/08/2017";"1900";"23,8";"25,1";"23,8";"70,0";"70,0";"62,0";"17,9";"18,1";"16,8";"1016,3";"1016,4";"1016,0";"3,4";"57,0";"8,5";"1166,60";"0,0"
"19/08/2017";"2000";"23,2";"24,0";"23,2";"70,0";"71,0";"67,0";"17,4";"18,3";"17,0";"1016,8";"1016,8";"1016,3";"2,4";"52,0";"7,2";"355,60";"0,0"
"19/08/2017";"2100";"22,8";"23,2";"22,7";"73,0";"74,0";"70,0";"17,8";"17,8";"17,4";"1017,3";"1017,3";"1016,8";"1,4";"54,0";"6,1";"25,90";"0,0"
"19/08/2017";"2200";"22,6";"22,8";"22,5";"76,0";"76,0";"73,0";"18,1";"18,1";"17,7";"1017,8";"1017,8";"1017,3";"1,3";"15,0";"4,2";"";"0,0"
"19/08/2017";"2300";"22,1";"22,8";"22,1";"77,0";"77,0";"75,0";"18,0";"18,1";"17,9";"1018,7";"1018,7";"1017,8";"0,9";"327,0";"4,9";"";"0,0"
"20/08/2017";"0000";"21,3";"22,1";"21,3";"82,0";"82,0";"77,0";"18,1";"18,2";"18,0";"1019,0";"1019,0";"1018,7";"1,1";"347,0";"2,7";"";"0,0"
"20/08/2017";"0100";"21,3";"21,7";"21,2";"80,0";"82,0";"79,0";"17,7";"18,2";"17,7";"1019,5";"1019,5";"1019,0";"1,2";"8,0";"3,9";"";"0,0"
"20/08/2017";"0200";"21,3";"21,3";"20,5";"81,0";"83,0";"80,0";"17,8";"17,9";"17,5";"1019,4";"1019,5";"1019,4";"1,0";"17,0";"3,1";"";"0,0"
"20/08/2017";"0300";"20,5";"21,6";"20,5";"88,0";"88,0";"79,0";"18,5";"18,5";"17,6";"1018,8";"1019,4";"1018,8";"1,3";"327,0";"3,2";"";"0,0"
"20/08/2017";"0400";"19,2";"20,5";"19,2";"";"";"";"";"";"";"1018,3";"1018,8";"1018,3";"0,8";"328,0";"2,5";"";"0,0"
